,item_sku_id,dc_id,date,quantity,vendibility,original_price,discount,item_first_cate_cd,item_second_cate_cd,item_third_cate_cd,brand_code
57658,23,0,2017-12-28,6.0,1.0,0.0107538442305,10.0,7,30,170,958
20646,33,5,2017-12-28,0.0,0.0,,,1,4,18,588
58762,23,1,2017-12-28,2.0,1.0,0.0108763595449,10.0,7,30,170,958
7741,13,2,2017-12-28,5.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
68274,35,5,2017-12-28,0.0,1.0,,,1,7,32,158
31422,36,5,2017-12-28,1.0,1.0,0.237404675584,3.89152185361,1,5,21,284
19375,18,2,2017-12-28,1.0,1.0,0.0248781097637,10.0,1,3,11,39
67873,35,4,2017-12-28,0.0,1.0,,,1,7,32,158
21139,33,0,2017-12-28,8.0,1.0,0.0373796724591,6.98996655518,1,4,18,588
39957,27,5,2017-12-28,0.0,1.0,,,1,7,32,538
11142,31,0,2017-12-28,10.0,1.0,0.0043617952244,8.27457724276,7,30,166,90
22429,14,1,2017-12-28,0.0,1.0,,,7,29,149,749
40125,27,2,2017-12-28,0.0,1.0,,,1,7,32,538
34351,28,0,2017-12-28,5.0,1.0,0.0112389048631,4.99443826474,1,4,18,648
12353,17,3,2017-12-28,0.0,1.0,,,7,29,144,394
20545,24,1,2017-12-28,0.0,1.0,,,7,31,314,1194
35421,28,2,2017-12-28,1.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
26931,39,0,2017-12-28,83.0,1.0,0.0197487185898,7.5596632272,1,5,21,738
25825,40,0,2017-12-28,4.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
66724,34,1,2017-12-28,19.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
51646,11,1,2017-12-28,0.0,1.0,,,7,30,540,1264
10691,19,2,2017-12-28,7.0,1.0,0.0123765470684,10.0,1,4,14,738
42012,27,1,2017-12-29,0.0,1.0,,,1,7,32,538
57655,23,3,2017-12-29,1.0,1.0,0.0108763595449,10.0,7,30,170,958
8223,13,3,2017-12-29,6.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
24974,40,5,2017-12-29,0.0,1.0,,,1,4,13,1069
56593,21,1,2017-12-29,2.0,1.0,0.00373796724591,8.99665551839,1,4,52,399
42774,27,3,2017-12-29,1.0,1.0,0.0152519064883,10.0,1,7,32,538
22269,33,5,2017-12-29,0.0,0.0,,,1,4,18,588
12001,17,2,2017-12-29,0.0,1.0,,,7,29,144,394
9364,16,1,2017-12-29,2.0,1.0,0.0173771721465,10.0,1,5,21,534
39761,30,0,2017-12-29,0.0,1.0,,,7,29,144,1125
62060,26,4,2017-12-29,0.0,1.0,,,1,3,6,332
13764,12,3,2017-12-29,5.0,1.0,0.00612576572072,8.67346938776,7,31,151,367
71502,15,5,2017-12-29,0.0,1.0,,,1,5,21,285
51580,11,1,2017-12-29,0.0,1.0,,,7,30,540,1264
9704,19,3,2017-12-29,11.0,1.0,0.0112301537692,10.0,1,4,14,738
71624,15,2,2017-12-29,2.0,0.0,0.0336292036505,10.0,1,5,21,285
49961,32,4,2017-12-29,0.0,1.0,,,7,30,168,400
62804,26,3,2017-12-29,0.0,1.0,,,1,3,6,332
63949,37,0,2017-12-29,118.0,1.0,0.00112139017377,8.69565217391,7,29,149,148
52029,11,4,2017-12-29,0.0,1.0,,,7,30,540,1264
53993,29,0,2017-12-29,0.0,1.0,,,7,29,148,1450
39092,30,1,2017-12-29,0.0,1.0,,,7,29,144,1125
25210,40,1,2017-12-29,0.0,1.0,,,1,4,13,1069
13812,12,0,2017-12-29,30.0,1.0,0.00612576572072,8.73265306122,7,31,151,367
39842,30,2,2017-12-29,1.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
13818,12,1,2017-12-29,4.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
68205,35,3,2017-12-29,2.0,1.0,0.0018752344043,10.0,1,7,32,158
41138,27,2,2017-12-29,0.0,1.0,,,1,7,32,538
46013,20,5,2017-12-29,0.0,1.0,,,7,30,539,1143
35153,28,1,2017-12-29,1.0,0.0,0.0112389048631,4.99443826474,1,4,18,648
66232,34,2,2017-12-29,51.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
11877,17,3,2017-12-29,0.0,1.0,,,7,29,144,394
18669,18,2,2017-12-29,4.0,1.0,0.0248781097637,10.0,1,3,11,39
55053,21,3,2017-12-29,0.0,1.0,,,1,4,52,399
66240,34,4,2017-12-29,1.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
27076,39,2,2017-12-29,17.0,1.0,0.0195024378047,9.4391025641,1,5,21,738
39853,30,4,2017-12-29,0.0,1.0,,,7,29,144,1125
8056,13,4,2017-12-29,1.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
9400,16,2,2017-12-29,3.0,1.0,0.0173771721465,10.0,1,5,21,534
63311,37,1,2017-12-29,36.0,1.0,0.00106513314164,9.00234741784,7,29,149,148
71491,15,3,2017-12-29,1.0,1.0,0.0336292036505,10.0,1,5,21,285
25583,40,2,2017-12-29,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
59221,23,5,2017-12-29,0.0,1.0,,,7,30,170,958
62778,26,2,2017-12-29,2.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
31480,36,0,2017-12-29,2.0,1.0,0.237404675584,3.89152185361,1,5,21,284
46381,20,0,2017-12-29,64.0,1.0,0.000250031253907,5.0,7,30,539,1143
55383,21,0,2017-12-29,1.0,1.0,0.00373796724591,8.99665551839,1,4,52,399
9448,19,0,2017-12-29,12.0,1.0,0.0123765470684,10.0,1,4,14,738
32102,36,3,2017-12-29,1.0,1.0,0.237404675584,3.89152185361,1,5,21,284
13351,12,5,2017-12-29,1.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
40482,27,5,2017-12-29,0.0,1.0,,,1,7,32,538
11970,17,5,2017-12-29,0.0,1.0,,,7,29,144,394
46014,20,1,2017-12-29,57.0,1.0,0.000250031253907,5.0,7,30,539,1143
39826,30,3,2017-12-29,0.0,1.0,,,7,29,144,1125
10978,31,5,2017-12-29,4.0,1.0,0.00361295161895,10.0,7,30,166,90
25736,40,0,2017-12-29,5.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
52180,11,0,2017-12-29,0.0,1.0,,,7,30,540,1264
33673,28,0,2017-12-29,4.0,1.0,0.0112389048631,5.07786429366,1,4,18,648
20490,24,5,2017-12-29,0.0,1.0,,,7,31,314,1194
33921,28,2,2017-12-29,0.0,0.0,,,1,4,18,648
44157,38,5,2017-12-29,0.0,1.0,,,7,31,175,874
20554,24,4,2017-12-29,0.0,1.0,,,7,31,314,1194
22828,14,5,2017-12-29,0.0,1.0,,,7,29,149,749
49434,32,5,2017-12-29,0.0,1.0,,,7,30,168,400
9260,16,4,2017-12-29,1.0,1.0,0.0173771721465,10.0,1,5,21,534
13169,17,4,2017-12-29,0.0,1.0,,,7,29,144,394
53720,29,5,2017-12-29,0.0,1.0,,,7,29,148,1450
21202,33,2,2017-12-29,3.0,0.0,0.0373796724591,6.95652173913,1,4,18,588
69869,22,3,2017-12-29,0.0,1.0,,,7,29,144,485
11092,31,4,2017-12-29,6.0,1.0,0.00361295161895,10.0,7,30,166,90
66627,34,0,2017-12-29,104.0,1.0,0.000487560945118,7.5641025641,7,30,166,207
66822,34,1,2017-12-29,1.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
52168,11,5,2017-12-29,0.0,1.0,,,7,30,540,1264
8874,13,2,2017-12-29,11.0,1.0,0.00214776847106,8.94062863795,7,29,149,518
53628,29,1,2017-12-29,2.0,0.0,0.00108388548569,10.0,7,29,148,1450
29246,39,1,2017-12-29,16.0,1.0,0.0195761970246,9.40353790153,1,5,21,738
51633,11,2,2017-12-29,0.0,1.0,,,7,30,540,1264
67864,35,5,2017-12-29,0.0,1.0,,,1,7,32,158
68865,22,1,2017-12-29,2.0,1.0,0.00350043755469,7.5,7,29,144,485
20518,24,2,2017-12-29,0.0,1.0,,,7,31,314,1194
20460,24,3,2017-12-29,0.0,1.0,,,7,31,314,1194
57914,23,4,2017-12-29,0.0,1.0,,,7,30,170,958
66791,34,3,2017-12-29,2.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
52164,11,3,2017-12-29,0.0,1.0,,,7,30,540,1264
20444,24,1,2017-12-29,0.0,1.0,,,7,31,314,1194
53690,29,4,2017-12-29,0.0,0.0,,,7,29,148,1450
9817,19,1,2017-12-29,1.0,1.0,0.0123765470684,10.0,1,4,14,738
63655,37,4,2017-12-29,38.0,1.0,0.00144143017877,7.43278404163,7,29,149,148
70072,22,4,2017-12-29,0.0,1.0,,,7,29,144,485
31936,36,1,2017-12-29,0.0,1.0,,,1,5,21,284
11213,31,2,2017-12-29,7.0,1.0,0.00414926865858,8.7074420006,7,30,166,90
28633,39,0,2017-12-29,43.0,1.0,0.0190748843605,9.4055577402,1,5,21,738
61534,26,0,2017-12-29,7.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
50782,32,2,2017-12-29,3.0,1.0,0.00236279534942,9.6455026455,7,30,168,400
11019,31,3,2017-12-29,7.0,1.0,0.00468433554194,7.71283693622,7,30,166,90
50771,32,0,2017-12-29,1.0,1.0,0.00236279534942,10.0,7,30,168,400
46052,20,4,2017-12-29,12.0,1.0,0.000250031253907,5.0,7,30,539,1143
61550,26,1,2017-12-29,1.0,1.0,0.0823852981623,8.33080424886,1,3,6,332
22536,14,1,2017-12-29,0.0,1.0,,,7,29,149,749
33423,25,0,2017-12-29,0.0,1.0,,,7,30,170,783
55730,21,4,2017-12-29,0.0,1.0,,,1,4,52,399
11074,31,1,2017-12-29,13.0,1.0,0.00476684585573,7.57933385785,7,30,166,90
35395,28,3,2017-12-29,1.0,0.0,0.0112389048631,4.99443826474,1,4,18,648
71005,22,5,2017-12-29,0.0,1.0,,,7,29,144,485
32434,25,2,2017-12-29,0.0,1.0,,,7,30,170,783
43963,38,1,2017-12-29,0.0,1.0,,,7,31,175,874
29315,39,4,2017-12-29,9.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
64492,37,2,2017-12-29,119.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
11176,31,0,2017-12-29,10.0,1.0,0.00398799849981,9.05956112853,7,30,166,90
10097,19,5,2017-12-29,1.0,1.0,0.0123765470684,10.0,1,4,14,738
14460,12,4,2017-12-29,3.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
59112,23,0,2017-12-29,2.0,1.0,0.0108763595449,10.0,7,30,170,958
44908,38,0,2017-12-29,0.0,1.0,,,7,31,175,874
21223,33,3,2017-12-29,0.0,0.0,,,1,4,18,588
67426,35,0,2017-12-29,3.0,1.0,0.0018752344043,10.0,1,7,32,158
45610,38,2,2017-12-29,0.0,1.0,,,7,31,175,874
10318,19,4,2017-12-29,0.0,1.0,,,1,4,14,738
21538,33,1,2017-12-29,1.0,0.0,0.0373796724591,6.98996655518,1,4,18,588
14348,12,2,2017-12-29,15.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
20269,24,0,2017-12-29,0.0,1.0,,,7,31,314,1194
22981,14,2,2017-12-29,0.0,1.0,,,7,29,149,749
9298,16,3,2017-12-29,1.0,1.0,0.0173771721465,10.0,1,5,21,534
49016,32,3,2017-12-29,0.0,1.0,,,7,30,168,400
19187,18,0,2017-12-29,2.0,1.0,0.0248781097637,10.0,1,3,11,39
31793,36,4,2017-12-29,0.0,1.0,,,1,5,21,284
71572,15,0,2017-12-29,9.0,1.0,0.0336292036505,10.0,1,5,21,285
22897,14,3,2017-12-29,0.0,1.0,,,7,29,149,749
12040,17,1,2017-12-29,1.0,1.0,0.000650081260158,10.0,7,29,144,394
68540,22,2,2017-12-29,1.0,1.0,0.00350043755469,10.0,7,29,144,485
18457,18,4,2017-12-29,0.0,1.0,,,1,3,11,39
31718,36,2,2017-12-29,0.0,1.0,,,1,5,21,284
11779,17,0,2017-12-29,0.0,1.0,,,7,29,144,394
59273,23,2,2017-12-29,2.0,1.0,0.0108763595449,10.0,7,30,170,958
36243,28,5,2017-12-29,0.0,0.0,,,1,4,18,648
7389,13,0,2017-12-29,24.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
31778,36,5,2017-12-29,0.0,1.0,,,1,5,21,284
18014,18,3,2017-12-29,0.0,1.0,,,1,3,11,39
71605,15,4,2017-12-29,1.0,1.0,0.0336292036505,10.0,1,5,21,285
39349,30,5,2017-12-29,0.0,1.0,,,7,29,144,1125
33142,25,1,2017-12-29,0.0,1.0,,,7,30,170,783
45060,38,3,2017-12-29,0.0,1.0,,,7,31,175,874
61423,26,5,2017-12-29,1.0,0.0,0.0823852981623,8.33080424886,1,3,6,332
67971,35,4,2017-12-29,0.0,1.0,,,1,7,32,158
6892,13,1,2017-12-29,9.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
25456,40,4,2017-12-29,0.0,1.0,,,1,4,13,1069
56162,21,5,2017-12-29,1.0,1.0,0.00373796724591,6.35451505017,1,4,52,399
9264,16,0,2017-12-29,3.0,1.0,0.0173771721465,10.0,1,5,21,534
54782,21,2,2017-12-29,0.0,1.0,,,1,4,52,399
50288,32,1,2017-12-29,2.0,1.0,0.00236279534942,8.9417989418,7,30,168,400
53517,29,3,2017-12-29,0.0,1.0,,,7,29,148,1450
8701,13,5,2017-12-29,4.0,1.0,0.00225028128516,8.61111111111,7,29,149,518
40381,27,0,2017-12-29,3.0,1.0,0.0135429428679,9.56983291794,1,7,32,538
25200,40,3,2017-12-29,0.0,1.0,,,1,4,13,1069
22630,14,4,2017-12-29,0.0,1.0,,,7,29,149,749
33005,25,5,2017-12-29,0.0,1.0,,,7,30,170,783
18288,18,5,2017-12-29,2.0,1.0,0.0248781097637,10.0,1,3,11,39
33214,25,4,2017-12-29,0.0,1.0,,,7,30,170,783
10005,19,2,2017-12-29,3.0,1.0,0.0119602450306,10.0,1,4,14,738
46105,20,2,2017-12-29,46.0,1.0,0.000250031253907,5.0,7,30,539,1143
29335,39,3,2017-12-29,6.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
22471,14,0,2017-12-29,0.0,1.0,,,7,29,149,749
66356,34,5,2017-12-29,1.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
68484,22,0,2017-12-29,0.0,1.0,,,7,29,144,485
9267,16,5,2017-12-29,1.0,0.0,0.0173771721465,10.0,1,5,21,534
67476,35,2,2017-12-29,0.0,1.0,,,1,7,32,158
32826,25,3,2017-12-29,0.0,1.0,,,7,30,170,783
65930,37,3,2017-12-29,8.0,1.0,0.00136892111514,7.67123287671,7,29,149,148
36256,28,4,2017-12-29,0.0,0.0,,,1,4,18,648
22376,33,4,2017-12-29,1.0,0.0,0.0373796724591,6.95652173913,1,4,18,588
43434,38,4,2017-12-29,0.0,1.0,,,7,31,175,874
45852,20,3,2017-12-29,25.0,1.0,0.000250031253907,5.0,7,30,539,1143
68102,35,1,2017-12-29,0.0,1.0,,,1,7,32,158
29112,39,5,2017-12-29,3.0,1.0,0.01887735967,9.5582781457,1,5,21,738
22149,33,0,2017-12-29,10.0,1.0,0.0373796724591,6.99732441472,1,4,18,588
59179,23,1,2017-12-29,1.0,1.0,0.0108763595449,10.0,7,30,170,958
18361,18,1,2017-12-29,2.0,1.0,0.0248781097637,10.0,1,3,11,39
52519,29,2,2017-12-29,0.0,0.0,,,7,29,148,1450
65966,37,5,2017-12-29,4.0,1.0,0.00182522815352,6.50684931507,7,29,149,148
71611,15,1,2017-12-29,6.0,1.0,0.0336292036505,10.0,1,5,21,285
40279,27,4,2017-12-29,6.0,0.0,0.0152519064883,9.4262295082,1,7,32,538
20718,33,3,2017-12-30,0.0,0.0,,,1,4,18,588
53851,29,3,2017-12-30,0.0,1.0,,,7,29,148,1450
13549,12,2,2017-12-30,7.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
44714,38,0,2017-12-30,0.0,1.0,,,7,31,175,874
53968,29,4,2017-12-30,0.0,0.0,,,7,29,148,1450
46083,20,5,2017-12-30,17.0,1.0,0.000250031253907,5.0,7,30,539,1143
13607,12,4,2017-12-30,2.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
68019,35,3,2017-12-30,0.0,1.0,,,1,7,32,158
42139,27,4,2017-12-30,0.0,0.0,,,1,7,32,538
51980,11,2,2017-12-30,0.0,1.0,,,7,30,540,1264
57166,23,0,2017-12-30,1.0,1.0,0.0108763595449,10.0,7,30,170,958
25231,40,3,2017-12-30,0.0,1.0,,,1,4,13,1069
57677,23,5,2017-12-30,0.0,1.0,,,7,30,170,958
66751,34,1,2017-12-30,2.0,1.0,0.000487560945118,10.0,7,30,166,207
20667,33,5,2017-12-30,1.0,0.0,0.0373796724591,7.32441471572,1,4,18,588
49698,32,5,2017-12-30,0.0,1.0,,,7,30,168,400
7518,13,2,2017-12-30,2.0,1.0,0.00225028128516,8.69444444444,7,29,149,518
30712,36,3,2017-12-30,0.0,1.0,,,1,5,21,284
66128,37,0,2017-12-30,120.0,1.0,0.00121640205026,8.25282631038,7,29,149,148
45493,38,5,2017-12-30,0.0,1.0,,,7,31,175,874
70217,22,5,2017-12-30,0.0,1.0,,,7,29,144,485
42807,27,5,2017-12-30,0.0,1.0,,,1,7,32,538
49723,32,2,2017-12-30,0.0,1.0,,,7,30,168,400
45975,20,1,2017-12-30,40.0,1.0,0.000250031253907,5.0,7,30,539,1143
68229,35,5,2017-12-30,0.0,1.0,,,1,7,32,158
54145,29,0,2017-12-30,0.0,1.0,,,7,29,148,1450
6382,13,4,2017-12-30,0.0,1.0,,,7,29,149,518
18691,18,3,2017-12-30,2.0,1.0,0.0248781097637,10.0,1,3,11,39
70683,22,2,2017-12-30,6.0,1.0,0.00350043755469,7.5,7,29,144,485
52537,29,2,2017-12-30,0.0,0.0,,,7,29,148,1450
52635,29,5,2017-12-30,0.0,1.0,,,7,29,148,1450
12077,17,0,2017-12-30,0.0,1.0,,,7,29,144,394
66719,34,4,2017-12-30,3.0,1.0,0.000487560945118,5.10256410256,7,30,166,207
6571,13,0,2017-12-30,18.0,1.0,0.00225028128516,8.73888888889,7,29,149,518
31186,36,4,2017-12-30,0.0,1.0,,,1,5,21,284
39541,30,4,2017-12-30,0.0,1.0,,,7,29,144,1125
7628,13,5,2017-12-30,0.0,1.0,,,7,29,149,518
66007,37,2,2017-12-30,17.0,1.0,0.00173396674584,6.75558759913,7,29,149,148
58585,23,2,2017-12-30,1.0,1.0,0.0108763595449,10.0,7,30,170,958
59360,23,3,2017-12-30,0.0,1.0,,,7,30,170,958
46061,20,0,2017-12-30,70.0,1.0,0.000250031253907,5.45,7,30,539,1143
52094,11,1,2017-12-30,0.0,1.0,,,7,30,540,1264
70372,22,1,2017-12-30,1.0,1.0,0.00350043755469,8.21428571429,7,29,144,485
34993,28,2,2017-12-30,0.0,0.0,,,1,4,18,648
18568,18,4,2017-12-30,0.0,1.0,,,1,3,11,39
20290,24,5,2017-12-30,0.0,1.0,,,7,31,314,1194
11173,31,2,2017-12-30,6.0,1.0,0.00423802975372,8.52507374631,7,30,166,90
20365,24,0,2017-12-30,0.0,1.0,,,7,31,314,1194
64479,37,5,2017-12-30,2.0,1.0,0.00150643830479,7.88381742739,7,29,149,148
60434,26,2,2017-12-30,0.0,1.0,,,1,3,6,332
20394,24,4,2017-12-30,0.0,1.0,,,7,31,314,1194
34124,28,3,2017-12-30,0.0,0.0,,,1,4,18,648
28978,39,3,2017-12-30,14.0,1.0,0.0196637079635,9.40937122513,1,5,21,738
22542,14,0,2017-12-30,0.0,1.0,,,7,29,149,749
44317,38,4,2017-12-30,0.0,0.0,,,7,31,175,874
20945,33,4,2017-12-30,0.0,0.0,,,1,4,18,588
10456,19,1,2017-12-30,18.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
34052,28,4,2017-12-30,0.0,0.0,,,1,4,18,648
32429,25,1,2017-12-30,1.0,1.0,0.00600075009376,9.35416666667,7,30,170,783
22910,14,3,2017-12-30,1.0,1.0,0.00198774846856,10.0,7,29,149,749
32396,25,3,2017-12-30,1.0,1.0,0.00600075009376,8.52083333333,7,30,170,783
61570,26,1,2017-12-30,0.0,1.0,,,1,3,6,332
32669,25,2,2017-12-30,0.0,1.0,,,7,30,170,783
69974,22,3,2017-12-30,0.0,1.0,,,7,29,144,485
33982,28,5,2017-12-30,0.0,0.0,,,1,4,18,648
22571,14,1,2017-12-30,2.0,1.0,0.00198774846856,10.0,7,29,149,749
28813,39,5,2017-12-30,4.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
14446,12,1,2017-12-30,9.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
18485,18,1,2017-12-30,0.0,1.0,,,1,3,11,39
10918,31,5,2017-12-30,2.0,1.0,0.00361295161895,10.0,7,30,166,90
67638,35,4,2017-12-30,0.0,1.0,,,1,7,32,158
10951,31,0,2017-12-30,615.0,1.0,0.00451306413302,8.0055401662,7,30,166,90
18257,18,5,2017-12-30,0.0,1.0,,,1,3,11,39
10804,19,2,2017-12-30,4.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
10829,31,4,2017-12-30,1.0,1.0,0.00361295161895,10.0,7,30,166,90
40986,27,0,2017-12-30,0.0,1.0,,,1,7,32,538
11455,17,5,2017-12-30,0.0,1.0,,,7,29,144,394
14094,12,0,2017-12-30,16.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
20039,24,2,2017-12-30,1.0,1.0,0.0137392174022,5.36851683348,7,31,314,1194
52215,11,5,2017-12-30,0.0,1.0,,,7,30,540,1264
11140,31,3,2017-12-30,2.0,1.0,0.00361295161895,10.0,7,30,166,90
66786,34,0,2017-12-30,0.0,1.0,,,7,30,166,207
22421,14,5,2017-12-30,0.0,1.0,,,7,29,149,749
31827,36,2,2017-12-30,0.0,1.0,,,1,5,21,284
44245,38,1,2017-12-30,13.0,0.0,0.000331291411426,10.0,7,31,175,874
11095,31,1,2017-12-30,3.0,1.0,0.00444680585073,8.12482429013,7,30,166,90
25747,40,1,2017-12-30,1.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
12991,17,3,2017-12-30,0.0,1.0,,,7,29,144,394
11512,17,4,2017-12-30,0.0,1.0,,,7,29,144,394
43306,38,3,2017-12-30,1.0,1.0,0.000437554694337,10.0,7,31,175,874
21471,33,2,2017-12-30,2.0,0.0,0.0373796724591,7.14046822742,1,4,18,588
9256,16,0,2017-12-30,4.0,1.0,0.0173771721465,10.0,1,5,21,534
62120,26,4,2017-12-30,0.0,1.0,,,1,3,6,332
63964,37,3,2017-12-30,19.0,1.0,0.00140267533442,7.85204991087,7,29,149,148
57117,21,0,2017-12-30,4.0,1.0,0.00373796724591,10.0,1,4,52,399
51843,11,0,2017-12-30,0.0,1.0,,,7,30,540,1264
63364,37,4,2017-12-30,16.0,1.0,0.00154019252407,7.15097402597,7,29,149,148
30195,36,0,2017-12-30,0.0,1.0,,,1,5,21,284
71561,15,1,2017-12-30,5.0,0.0,0.0336292036505,10.0,1,5,21,285
9387,16,2,2017-12-30,0.0,1.0,,,1,5,21,534
71537,15,0,2017-12-30,5.0,1.0,0.0336292036505,10.0,1,5,21,285
9722,19,4,2017-12-30,1.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
63116,26,3,2017-12-30,0.0,1.0,,,1,3,6,332
10597,19,5,2017-12-30,2.0,1.0,0.0123765470684,8.9898989899,1,4,14,738
54539,21,5,2017-12-30,0.0,1.0,,,1,4,52,399
27277,39,1,2017-12-30,25.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
9378,16,1,2017-12-30,1.0,1.0,0.0173771721465,10.0,1,5,21,534
51321,32,0,2017-12-30,1.0,1.0,0.00236279534942,8.9417989418,7,30,168,400
9349,16,4,2017-12-30,0.0,1.0,,,1,5,21,534
54962,21,1,2017-12-30,1.0,1.0,0.00373796724591,8.99665551839,1,4,52,399
34982,28,1,2017-12-30,1.0,0.0,0.0112389048631,5.10567296997,1,4,18,648
48880,32,3,2017-12-30,0.0,1.0,,,7,30,168,400
25684,40,2,2017-12-30,0.0,1.0,,,1,4,13,1069
71501,15,3,2017-12-30,1.0,1.0,0.0336292036505,10.0,1,5,21,285
32546,25,4,2017-12-30,0.0,1.0,,,7,30,170,783
9814,19,0,2017-12-30,16.0,1.0,0.0122877859732,9.091464035,1,4,14,738
14076,12,3,2017-12-30,2.0,1.0,0.00612576572072,8.75510204082,7,31,151,367
25562,40,0,2017-12-30,4.0,1.0,0.016127015877,7.67441860465,1,4,13,1069
13024,17,1,2017-12-30,0.0,1.0,,,7,29,144,394
69009,22,4,2017-12-30,1.0,1.0,0.00350043755469,7.85714285714,7,29,144,485
69176,22,0,2017-12-30,1.0,1.0,0.00350043755469,7.23928571429,7,29,144,485
32824,25,5,2017-12-30,0.0,1.0,,,7,30,170,783
51795,11,4,2017-12-30,0.0,1.0,,,7,30,540,1264
71603,15,5,2017-12-30,0.0,1.0,,,1,5,21,285
61344,26,5,2017-12-30,0.0,0.0,,,1,3,6,332
9283,16,5,2017-12-30,0.0,0.0,,,1,5,21,534
29942,36,5,2017-12-30,0.0,1.0,,,1,5,21,284
56900,21,3,2017-12-30,0.0,1.0,,,1,4,52,399
9279,16,3,2017-12-30,0.0,1.0,,,1,5,21,534
56794,21,2,2017-12-30,1.0,1.0,0.00373796724591,8.99665551839,1,4,52,399
71639,15,4,2017-12-30,2.0,0.0,0.0336292036505,10.0,1,5,21,285
9689,19,3,2017-12-30,13.0,1.0,0.0123765470684,10.0,1,4,14,738
54865,21,4,2017-12-30,0.0,1.0,,,1,4,52,399
32987,25,0,2017-12-30,0.0,1.0,,,7,30,170,783
61224,26,0,2017-12-30,0.0,1.0,,,1,3,6,332
71571,15,2,2017-12-30,1.0,0.0,0.0336292036505,10.0,1,5,21,285
39203,30,5,2017-12-30,0.0,1.0,,,7,29,144,1125
58855,23,4,2017-12-30,0.0,1.0,,,7,30,170,958
67264,34,2,2017-12-30,0.0,1.0,,,7,30,166,207
50695,32,1,2017-12-30,3.0,1.0,0.00236279534942,9.2962962963,7,30,168,400
30848,36,1,2017-12-30,2.0,1.0,0.237404675584,3.89152185361,1,5,21,284
28040,39,2,2017-12-30,18.0,1.0,0.0197112139017,9.40064692078,1,5,21,738
67223,34,5,2017-12-30,0.0,1.0,,,7,30,166,207
41323,27,1,2017-12-30,0.0,1.0,,,1,7,32,538
41472,27,2,2017-12-30,0.0,1.0,,,1,7,32,538
50669,32,4,2017-12-30,0.0,1.0,,,7,30,168,400
12753,17,2,2017-12-30,0.0,1.0,,,7,29,144,394
57603,23,1,2017-12-30,0.0,1.0,,,7,30,170,958
65213,37,1,2017-12-30,62.0,1.0,0.00110888861108,8.79368658399,7,29,149,148
43694,38,2,2017-12-30,0.0,1.0,,,7,31,175,874
67315,34,3,2017-12-30,0.0,1.0,,,7,30,166,207
46718,20,4,2017-12-30,7.0,1.0,0.000250031253907,5.0,7,30,539,1143
25093,40,4,2017-12-30,0.0,1.0,,,1,4,13,1069
22684,14,2,2017-12-30,0.0,1.0,,,7,29,149,749
68326,35,2,2017-12-30,6.0,1.0,0.0018752344043,10.0,1,7,32,158
8410,13,1,2017-12-30,3.0,1.0,0.00225028128516,8.72222222222,7,29,149,518
22315,33,1,2017-12-30,0.0,0.0,,,1,4,18,588
52701,29,1,2017-12-30,0.0,0.0,,,7,29,148,1450
28885,39,4,2017-12-30,10.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
27836,39,0,2017-12-30,40.0,1.0,0.0198774846856,9.37106918239,1,5,21,738
13227,12,5,2017-12-30,0.0,1.0,,,7,31,151,367
46565,20,3,2017-12-30,38.0,1.0,0.000250031253907,5.0,7,30,539,1143
18096,18,0,2017-12-30,0.0,1.0,,,1,3,11,39
39855,30,3,2017-12-30,2.0,1.0,0.00197524690586,3.10126582278,7,29,144,1125
